uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,setDate,collectDate,massSampleMixtureID,ligninSampleID,ligninSampleBarcode,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
478503b6-f20a-45e9-aaad-9a641cd23428,2017-08-30,BART_073.basePlot.ltr,D01,BART,BART_073,tower,2016-09-19T16:00:00Z,2016-10-10T16:00:00Z,NEON.LTR.BART073.20161010.NDL,NEON.LTR.BART073.20161010.NDL.LIG,NA,1,0.449,14.21,20.25,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
53ac74b4-5b95-436b-b069-1803912f34f3,2017-08-30,BART_032.basePlot.ltr,D01,BART,BART_032,tower,2016-09-19T16:00:00Z,2016-10-10T16:00:00Z,NEON.LTR.BART032.20161010.LVS,NEON.LTR.BART032.20161010.LVS.LIG,NA,1,0.479,16.84,18.75,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
f226a6bb-7f90-4cd3-aa5c-c1b5aa4d0a8b,2017-08-30,BART_033.basePlot.ltr,D01,BART,BART_033,tower,2016-09-19T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART033.20161011.LVS,NEON.LTR.BART033.20161011.LVS.LIG,NA,2,0.473,16.91,20.79,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
22fe2aec-6519-4922-a901-2e331a9984cd,2017-08-30,BART_033.basePlot.ltr,D01,BART,BART_033,tower,2016-09-19T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART033.20161011.LVS,NEON.LTR.BART033.20161011.LVS.LIG,NA,1,0.468,16.86,20.29,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
d9ca082f-258d-4365-9a62-9bec65ec5511,2017-08-30,BART_075.basePlot.ltr,D01,BART,BART_075,tower,2016-09-20T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART075.20161011.NDL,NEON.LTR.BART075.20161011.NDL.LIG,NA,1,0.477,13.59,19.34,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
3b7516aa-8633-40c2-8987-6dcc4e5b5bec,2017-08-30,BART_042.basePlot.ltr,D01,BART,BART_042,tower,2016-09-20T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART042.20161011.NDL,NEON.LTR.BART042.20161011.NDL.LIG,NA,1,0.467,18.76,22.12,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
44db3494-eea3-4919-b7df-9688c4909120,2017-08-30,BART_075.basePlot.ltr,D01,BART,BART_075,tower,2016-09-20T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART075.20161011.LVS,NEON.LTR.BART075.20161011.LVS.LIG,NA,1,0.478,16.27,22.07,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
f24515d8-7253-440b-9912-275ca73de90d,2017-08-30,BART_072.basePlot.ltr,D01,BART,BART_072,tower,2016-09-20T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART072.20161011.NDL,NEON.LTR.BART072.20161011.NDL.LIG,NA,1,0.474,12.96,19.54,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
af4f42cc-b153-4937-8571-c69dcea8a5fe,2017-08-30,BART_044.basePlot.ltr,D01,BART,BART_044,tower,2016-09-20T16:00:00Z,2016-10-11T16:00:00Z,NEON.LTR.BART044.20161011.LVS,NEON.LTR.BART044.20161011.LVS.LIG,NA,1,0.468,19.19,20.83,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,bKF36824dpcABkIQiw5BLQ==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251204T224617Z,RELEASE-2026
e71a22d8-c7da-4606-ae8f-788ab437661f,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2021-10-26T16:00:00Z,2022-04-12T16:00:00Z,NEON.LTR.BART.2022.WDY,NEON.LTR.BART.2022.WDY.LIG,A00000154981,1,0.496,42.7,27.24,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T063442Z,RELEASE-2026
0e3fd5ca-865f-4002-a83d-f6f6b6488f4b,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2021-10-26T16:00:00Z,2022-04-12T16:00:00Z,NEON.LTR.BART.2022.TWI,NEON.LTR.BART.2022.TWI.LIG,A00000154965,1,0.484,40.58,30.68,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T063442Z,RELEASE-2026
2c2bd6ea-a08a-4ed3-8608-66d2dcd251bc,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2021-10-26T16:00:00Z,2022-04-12T16:00:00Z,NEON.LTR.BART.2022.MXT,NEON.LTR.BART.2022.MXT.LIG,A00000154997,1,0.498,27.23,24.39,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T063442Z,RELEASE-2026
41430587-febf-4b5d-bd21-6713bb6332a3,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2022-05-10T16:00:00Z,2022-06-06T16:00:00Z,NEON.LTR.BART.2022.OTH,NEON.LTR.BART.2022.OTH.LIG,A00000154918,1,0.482,24.79,35.25,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T035926Z,RELEASE-2026
f962fd3f-2d0f-4731-a65b-de4c8ba13c80,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2022-04-12T16:00:00Z,2022-05-10T16:00:00Z,NEON.LTR.BART.2022.FLR,NEON.LTR.BART.2022.FLR.LIG,A00000154998,1,0.465,16.97,12.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T065057Z,RELEASE-2026
bdd46ef6-1285-4b86-9dc7-44d1d0924a14,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2022-06-06T16:00:00Z,2022-07-05T16:00:00Z,NEON.LTR.BART.2022.SDS,NEON.LTR.BART.2022.SDS.LIG,A00000154982,1,0.488,23.95,23.4,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T041655Z,RELEASE-2026
5097b8e6-e0c2-4b77-a308-9eafe05d1b3d,2023-02-01,BART_073.basePlot.ltr,D01,BART,BART_073,tower,2022-09-12T16:00:00Z,2022-09-26T16:00:00Z,NEON.LTR.BART073.20220926.NDL,NEON.LTR.BART073.20220926.NDL.LIG,A00000154917,1,0.499,16.64,18.97,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T034210Z,RELEASE-2026
59688a3d-a121-4d3b-8798-c08b1afc929b,2023-02-01,BART_071.basePlot.ltr,D01,BART,BART_071,tower,2022-09-12T16:00:00Z,2022-09-26T16:00:00Z,NEON.LTR.BART071.20220926.NDL,NEON.LTR.BART071.20220926.NDL.LIG,A00000154964,1,0.478,27.08,21.97,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T034210Z,RELEASE-2026
c369eff6-b279-45c7-85e4-0356ac6f78ed,2023-02-01,BART_042.basePlot.ltr,D01,BART,BART_042,tower,2022-09-12T16:00:00Z,2022-09-27T16:00:00Z,NEON.LTR.BART042.20220927.NDL,NEON.LTR.BART042.20220927.NDL.LIG,A00000154947,1,0.474,23.79,21,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T034210Z,RELEASE-2026
f54ff017-6718-4a38-ad13-dad1e4151f49,2023-02-01,BART_050.basePlot.ltr,D01,BART,BART_050,tower,2022-09-12T16:00:00Z,2022-09-27T16:00:00Z,NEON.LTR.BART050.20220927.NDL,NEON.LTR.BART050.20220927.NDL.LIG,A00000154915,1,0.495,18.75,19.2,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T034210Z,RELEASE-2026
34b08215-7018-48e4-9779-6353433f4381,2023-02-01,BART_044.basePlot.ltr,D01,BART,BART_044,tower,2022-09-12T16:00:00Z,2022-09-27T16:00:00Z,NEON.LTR.BART044.20220927.NDL,NEON.LTR.BART044.20220927.NDL.LIG,A00000154978,1,0.475,15.96,18.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T034210Z,RELEASE-2026
69f80420-da1f-4b81-9f15-8147494fff08,2023-02-01,BART_040.basePlot.ltr,D01,BART,BART_040,tower,2022-10-10T16:00:00Z,2022-10-24T16:00:00Z,NEON.LTR.BART040.20221024.LVS,NEON.LTR.BART040.20221024.LVS.LIG,A00000154929,1,0.462,18.91,22.53,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
e3355955-86ba-4886-bcfa-30ae8dc5e250,2023-02-01,BART_073.basePlot.ltr,D01,BART,BART_073,tower,2022-10-10T16:00:00Z,2022-10-24T16:00:00Z,NEON.LTR.BART073.20221024.LVS,NEON.LTR.BART073.20221024.LVS.LIG,A00000154944,1,0.465,23.29,20.62,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
925b4173-d5eb-4484-8c7f-5ddd5185474d,2023-02-01,BART_047.basePlot.ltr,D01,BART,BART_047,tower,2022-10-10T16:00:00Z,2022-10-24T16:00:00Z,NEON.LTR.BART047.20221024.LVS,NEON.LTR.BART047.20221024.LVS.LIG,A00000154990,1,0.466,23.15,20.76,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
4ff7c779-8cc0-4889-9808-e38c2a1458a8,2023-02-01,BART_071.basePlot.ltr,D01,BART,BART_071,tower,2022-10-10T16:00:00Z,2022-10-24T16:00:00Z,NEON.LTR.BART071.20221024.LVS,NEON.LTR.BART071.20221024.LVS.LIG,A00000154910,1,0.481,22.43,21.33,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
2eb00372-d048-45e1-a9ba-c604297a499a,2023-02-01,BART_042.basePlot.ltr,D01,BART,BART_042,tower,2022-10-10T16:00:00Z,2022-10-24T16:00:00Z,NEON.LTR.BART042.20221024.LVS,NEON.LTR.BART042.20221024.LVS.LIG,A00000154976,1,0.463,21.85,18.78,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
35f07e96-101b-424a-b3c4-78398bba8d06,2023-02-01,BART_046.basePlot.ltr,D01,BART,BART_046,tower,2022-10-11T16:00:00Z,2022-10-25T16:00:00Z,NEON.LTR.BART046.20221025.LVS,NEON.LTR.BART046.20221025.LVS.LIG,A00000154943,1,0.485,21.91,21.56,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
bb1f61af-0613-4c7a-be62-141c7c54ddfd,2023-02-01,BART_074.basePlot.ltr,D01,BART,BART_074,tower,2022-10-11T16:00:00Z,2022-10-25T16:00:00Z,NEON.LTR.BART074.20221025.LVS,NEON.LTR.BART074.20221025.LVS.LIG,A00000154991,1,0.501,33.85,25.49,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
ae8a74ed-1d1a-4f7d-baf2-b3f8de600001,2023-02-01,BART_044.basePlot.ltr,D01,BART,BART_044,tower,2022-10-11T16:00:00Z,2022-10-25T16:00:00Z,NEON.LTR.BART044.20221025.LVS,NEON.LTR.BART044.20221025.LVS.LIG,A00000154925,1,0.484,24.81,22.62,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
57e0b094-fb05-41eb-ba98-aa78b1d11223,2023-02-01,BART_036.basePlot.ltr,D01,BART,BART_036,tower,2022-10-11T16:00:00Z,2022-10-25T16:00:00Z,NEON.LTR.BART036.20221025.LVS,NEON.LTR.BART036.20221025.LVS.LIG,A00000154977,1,0.471,30.23,25.43,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
316abb9f-82bb-46ae-93f6-dfbea94cb99b,2023-02-01,BART_050.basePlot.ltr,D01,BART,BART_050,tower,2022-10-11T16:00:00Z,2022-10-25T16:00:00Z,NEON.LTR.BART050.20221025.LVS,NEON.LTR.BART050.20221025.LVS.LIG,A00000154958,1,0.462,22.49,20.13,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,j+NchQmCR3uWeXRzNkSPNw==,NA,20251206T064811Z,RELEASE-2026
69775c37-ba16-4ec3-91c1-aaa5ea6dfb21,2018-12-13,HARV_048.basePlot.ltr,D01,HARV,HARV_048,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV048.20181015.NDL,NEON.LTR.HARV048.20181015.NDL.LIG,A00000032746,1,0.504,20.83,20.73,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
6b9a3c02-4fee-46ee-869c-074a81921e41,2018-12-17,HARV_037.basePlot.ltr,D01,HARV,HARV_037,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV037.20181015.LVS,NEON.LTR.HARV037.20181015.LVS.LIG,A00000032826,1,0.538,25.23,15.63,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
383c85fc-0ee6-443c-b344-7d99c3abba75,2018-12-17,HARV_038.basePlot.ltr,D01,HARV,HARV_038,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV038.20181015.NDL,NEON.LTR.HARV038.20181015.NDL.LIG,A00000032760,1,0.512,24.34,21.04,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
28fa345d-bb71-4be6-ad6a-5443c639cdb9,2018-12-13,HARV_046.basePlot.ltr,D01,HARV,HARV_046,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV046.20181015.LVS,NEON.LTR.HARV046.20181015.LVS.LIG,A00000032858,1,0.514,25.93,21.22,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
df4061f9-4208-407c-8961-16162e8bad17,2018-12-17,HARV_035.basePlot.ltr,D01,HARV,HARV_035,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV035.20181015.NDL,NEON.LTR.HARV035.20181015.NDL.LIG,A00000032816,1,0.523,17.49,18.66,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
66779dc1-ec0a-43dc-979a-ded4589a8b9f,2018-12-17,HARV_033.basePlot.ltr,D01,HARV,HARV_033,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV033.20181015.NDL,NEON.LTR.HARV033.20181015.NDL.LIG,A00000032835,1,0.52,30.76,21.71,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
a931beeb-aff7-42eb-bd41-9e544479fe15,2018-12-17,HARV_036.basePlot.ltr,D01,HARV,HARV_036,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV036.20181015.LVS,NEON.LTR.HARV036.20181015.LVS.LIG,A00000032838,1,0.529,23.3,19.03,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
72c88152-d22d-4cd7-998c-31c1a1944dac,2018-12-13,HARV_049.basePlot.ltr,D01,HARV,HARV_049,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV049.20181015.NDL,NEON.LTR.HARV049.20181015.NDL.LIG,A00000032802,1,0.511,25.53,23.23,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
933337c3-155a-4bd8-9f89-c55d519e31c1,2018-12-13,HARV_049.basePlot.ltr,D01,HARV,HARV_049,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV049.20181015.LVS,NEON.LTR.HARV049.20181015.LVS.LIG,A00000032766,1,0.512,22.58,14.31,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
81b949f4-164a-4b95-a86f-c7e1dc809459,2018-12-13,HARV_046.basePlot.ltr,D01,HARV,HARV_046,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV046.20181015.NDL,NEON.LTR.HARV046.20181015.NDL.LIG,A00000032824,1,0.538,30.19,22.92,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
3147cbd8-785a-4f4c-8bdb-6798af311a54,2018-12-17,HARV_037.basePlot.ltr,D01,HARV,HARV_037,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV037.20181015.NDL,NEON.LTR.HARV037.20181015.NDL.LIG,A00000032786,1,0.505,15.39,17.69,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
2178c1a1-e10c-4f20-b85c-ceaa4df5b6e4,2018-12-13,HARV_043.basePlot.ltr,D01,HARV,HARV_043,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV043.20181015.NDL,NEON.LTR.HARV043.20181015.NDL.LIG,A00000032836,1,0.524,21.61,21.05,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
77264bf0-4cc4-43b1-b864-149a2680da10,2018-12-17,HARV_040.basePlot.ltr,D01,HARV,HARV_040,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV040.20181015.NDL,NEON.LTR.HARV040.20181015.NDL.LIG,A00000032799,1,0.524,31.44,20.97,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
721e89d4-64ee-4f83-9026-8f3849849a86,2018-12-13,HARV_052.basePlot.ltr,D01,HARV,HARV_052,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV052.20181015.NDL,NEON.LTR.HARV052.20181015.NDL.LIG,A00000032775,1,0.522,20.77,19.3,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
3b79d03d-1d47-4b31-8e9b-d65368913607,2018-12-17,HARV_038.basePlot.ltr,D01,HARV,HARV_038,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV038.20181015.LVS,NEON.LTR.HARV038.20181015.LVS.LIG,A00000032777,1,0.534,22.34,18.19,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
81d554f7-7888-4703-9cfd-23fe51cea1a9,2018-12-13,HARV_050.basePlot.ltr,D01,HARV,HARV_050,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV050.20181015.NDL,NEON.LTR.HARV050.20181015.NDL.LIG,A00000032817,1,0.527,32.69,24.56,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
e7b5824c-390d-48a9-bbea-186148af993e,2018-12-17,HARV_050.basePlot.ltr,D01,HARV,HARV_050,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV050.20181015.LVS,NEON.LTR.HARV050.20181015.LVS.LIG,A00000032840,1,0.511,28.26,19.54,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
488783c7-f37c-4833-a03f-631885deebd0,2018-12-13,HARV_048.basePlot.ltr,D01,HARV,HARV_048,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV048.20181015.LVS,NEON.LTR.HARV048.20181015.LVS.LIG,A00000032794,1,0.528,27.87,20.85,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
6f60f28f-9186-46c8-b85e-f0d3b2ab43f5,2018-12-13,HARV_049.basePlot.ltr,D01,HARV,HARV_049,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV049.20181015.NDL,NEON.LTR.HARV049.20181015.NDL.LIG,A00000032802,2,0.515,25.96,21.69,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
f930dfb9-3eca-4ce9-b9ff-c9086f1ee786,2018-12-13,HARV_043.basePlot.ltr,D01,HARV,HARV_043,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV043.20181015.LVS,NEON.LTR.HARV043.20181015.LVS.LIG,A00000032761,1,0.504,29.01,14.14,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
d81eddf8-9228-447b-9b0a-8cb439feb4b4,2018-12-17,HARV_035.basePlot.ltr,D01,HARV,HARV_035,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV035.20181015.LVS,NEON.LTR.HARV035.20181015.LVS.LIG,A00000032805,1,0.533,31.47,20.15,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
9047e926-9c1d-4885-a658-fffe9e2eb52e,2018-12-17,HARV_040.basePlot.ltr,D01,HARV,HARV_040,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV040.20181015.LVS,NEON.LTR.HARV040.20181015.LVS.LIG,A00000032744,1,0.509,31.35,20.39,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
a26c8492-fb1d-43aa-9fa9-4c91893dfb46,2018-12-17,HARV_033.basePlot.ltr,D01,HARV,HARV_033,tower,2018-10-01T16:00:00Z,2018-10-15T16:00:00Z,NEON.LTR.HARV033.20181015.LVS,NEON.LTR.HARV033.20181015.LVS.LIG,A00000032781,1,0.513,26,22.31,OK,OK,NA,University of Florida Wetland Biogeochemistry Laboratory,WBL-M-028,8kr+qfmeu1FQ7vvHWE7F/A==,5NMApxg5Cd0pWFY84VRdIg==,NA,20251205T034647Z,RELEASE-2026
